id,filename,label,category,stt_text,human_transcription,ref_len,cer,sub,del,ins,whitespace
S00002428_t0024,0024.wav,0,교육,선택 설치도 해야 한다고요? 저번에 뭐 모르고 다 설치했다가 노트북이 엄청 느려져서 좀 불안한데요,선택 설치도 해야 한다고요 그 저번에 뭐 모르고 다 설치했다가 노트북이 엄청 느려져서 좀 불안한데요,55,0.036364,1,1,0,1
S00002428_t0025,0025.wav,0,교육,아 제가 아까 주변 지인한테 물어봤는데 제 노트북에 기본적인 프로그램이 안 깔려 있어서 그럴 수도 있다고 하는데 그래서 선택 설치 해야 하는 게 안 돼서 그럴 수 있다네요. 그러니까 저는 선택설치 요소까지 다 통합 설치하는 게 좋겠네요,아 제가 아까 주변 지인한테 물어봤는데 제 노트북의 기본적인 프로그램이 안 깔려 있어서 그럴수도 있다고 하는데 그래서 선택 설치해야하는게 안되서 그럴수도 있다네요 그러니까 저는 선택 설치 요소까지 다 통합 설치하는게 좋겠네요,125,0.096000,4,1,7,8
S00002428_t0026,0026.wav,0,교육,아 그렇군요 감사합니다. 그럼 제가 한 번 더 시도해보고 그때도 안 되면 또 문이 져가 드릴게요,그렇군요 감사합니다 그럼 제가 한 번 더 시도해 보고 그때도 안 되면 또 문의 전화 드릴게요,51,0.137255,3,1,3,2
S00002428_t0027,0027.wav,0,교육,네 감사합니다 한국어학원 김인수였습니다,네 감사합니다 한국어하던 김민수였습니다,21,0.142857,3,0,0,0
S00002442_t0001,0001.wav,0,교육,안녕하세요 상장사 김인수입니다,안녕하세요상담사 김민지입니다,15,0.266667,3,0,1,1
S00002442_t0002,0002.wav,0,교육,네 안녕하세요 지금 한국어 인터넷강이 죽고 있는데 문일일이라고 전화해 주셨어요.,네 안녕하세요 지금 한국어와 인터넷 강의 듣고있는데 문의 드리려고 전화 드렸어요,44,0.318182,8,3,3,3
S00002442_t0003,0003.wav,0,교육,제가 노트북에서 지금 들으려고 하는데 강의를 들이려면 해당 프로그램을 설치해야 되더라고요.,제가 노트북에서 지금 들으려고 하는데 강의를 들으려면 해당 프로그램을 설치해야되더라구요,48,0.083333,2,0,2,1
S00002442_t0004,0004.wav,0,교육,"그래서 설치를 진행했는데, 설치를 완료했는데도 인터넷간이가 작동이 안 돼서 좀 여쭤보려구요. 왜 안되죠? 좀 알아봐주세요",그래서 설치를 진행했는데 설치를 완료 했는데도 인터넷강의가 작동이 안되서 좀 여쭤보려고요 왜 안되죠 좀 알아봐 주세요,65,0.153846,4,2,4,3
S00002442_t0005,0005.wav,0,교육,다 하셨나요?,네 설치 전부 다 하셨나요,14,0.642857,0,8,1,3
S00002442_t0006,0006.wav,0,교육,"네, 뜨는 거 다 설치했고요 필수 설치랑 선택 설치 이렇게 총 4개인가? 뜨던데 저는 필수설치만 다운로드 있거든요 통합 설치를 누르면 전부 한꺼번에 설치가 되더되서 저는 필수를 설치해야 하는 요소만 설치 했거든요",내 뜨는 거 다 설치했구요 필수섭취량 선택 설치 일억이 총 네개인가 뜨던데 저는 필수 설치만 다운로드 했거든요 통합 설치를 누르면 전부 한꺼번에 설치가 됐는데 저는 필수 설치해야만 하는 요즘은 설치했거든요,114,0.201754,15,2,6,3
S00002442_t0007,0007.wav,0,교육,원래는 귀찮아서 그냥 한 번에 설치를 해드록 통합설치하는 데 그 과정에서 저번에 노트북이 많이 느려졌거든요. 그래서 선택 설치를 안 했어요 어차피 필수로 해야 하는 것만 했으면 상관없는 거죠,원래는 귀찮아서 그냥 한번에 설치되도록 통합 설치하는데 그 과정에서 저번에 노트북이 많이 이루어졌거든요 그래서 선택 스위치를 안했어요 어차피 필수로 해야 하는 것만 했으면 상관없는거죠,102,0.147059,5,3,7,6
S00002442_t0008,0008.wav,0,교육,피스는 다 하신 건가요?,필수는 다 하신 건가요?,13,0.153846,2,0,0,0
S00002442_t0009,0009.wav,0,교육,"네 필수로 뜨는 건 전부 다 했다니까요. 그런데 다음으로 진행이 안돼요 계속해서 설치해다는 문구가 담긴 창이 계속 떠요, 설치는 다 했는데",네 필수로 뜨는 건 전부 다 했다니까요 그런데 다음으로 진행이 안되요 계속해서 설치하라는 문구가 담긴 창이 계속떠요 설치는 다 했는데,74,0.081081,3,0,3,1
S00002442_t0010,0010.wav,0,교육,설치가 안 된 것 같습니다,설치가 안 된 것 같습니다,14,0.000000,0,0,0,0
S00002442_t0011,0011.wav,0,교육,설치를 다 했는데요 그게 안 되는 이유가 설치 문제에 다른 이유는 없는 건가요?,설치를 다 했는데요 그게 안되는 이유가 설치문제의 다른 이유는 없는 건가요,41,0.097561,1,0,3,2
S00002442_t0013,0013.wav,0,교육,음.. 혹시 노트북이 아니라 그냥 일반 PC에서만 하면 되거나 그런건 없나요? 사양의 문제라든지 용량의 문제 라던지 그런 건 전혀 없는건가요?,혹시 노트북이 아니라 그냥 일반 피씨에 사면되거나 그런건 없나요 서양의 문제라든지 용량의 문제라던지 그런건 전혀 없는 건가요 그런거면 다른 방법을 시도해 보려구요,90,0.400000,5,21,10,10
S00002442_t0014,0014.wav,0,교육,그럼 제가 지금 다시 한번 확인해 볼게요. 잠시만요,그럼 제가 지금 다시 한번 확인해 볼게요 잠시만요,27,0.037037,0,0,1,0
S00002442_t0015,0015.wav,0,교육,제가 지금 노트북 켰고요 똑같이 동영장 강의 시작하도록 진행해 볼게요 로그인하고 다운바닥 목록을 들어가서 플레이버트 누르는 거 맞죠?,제가 지금 노트북 탔고요 똑같이 동영상 강의 시작하도록 진행해 볼게요 로그인하고 다운 받은 목록을 들어가서 플레이 버튼을 누르는 거 맞죠,76,0.118421,5,3,1,2
S00002442_t0017,0017.wav,0,교육,토익 600반 강의인데 지금 제일 첫 번째 강의 오리엔티션 강의로 플레이버튼 누를게요.,토익 육백 반 장의인지 지금 제일 첫번째 강의 오리엔테이션 강의 플레이버튼 누를게요,46,0.217391,6,1,3,2
S00002442_t0018,0018.wav,0,교육,플레이버튼을 눌렸는데 프로그램 설치가 필요하다는 차이 계속 떠서 다음 눌러서 계속 설치를 진행까지 왔어요. 저번이랑 똑같아요 보통 네이버랑 다음부 같은 데 동영상 지생 툴바라 액티뿌랑 비슷해요,플레이 버튼을 눌렀는데 프로그램 설치가 필요하다는 창이 계속 떠서 다음 눌러서 계속 설치를 진행까지 왔어요 저번이랑 똑같아요 보통 네이버나 다음 같은 데 동영상 재생 출발하여 테이프랑 비슷해요,107,0.130841,10,2,2,1
S00002442_t0019,0019.wav,0,교육,필수 설치가 두 개구요 선택설치가 2개고 각각 설치할 수 있고 통합 설치를 누르면 한꺼번에 설치가 된다고 띠네요 여기서 저는 필수서치 각각 눌러서 설치했었어요,"필수 설치가 (2개)/(두 개) (고요)/(구요). 선택 설치가 (2개)/(두 개)고, 각각 설치할 수 있고 통합 설치를 누르면 한꺼번에 설치가 된다고 뜨네요? 여기서 저는 필수 설치 각각 눌러서 설치했었어요.",117,0.264957,2,29,0,4
S00002442_t0020,0020.wav,0,교육,그런데 제가 두세 번 정도 더 설치를 해봤거든요 아까 말씀드렸듯이 자꾸 설치료 하는 데도 안 되어서요,그런데 제가 두세번 정도 더 설치를 해 봤거든요 아까 말씀드렸듯이 자꾸 설치를 하면 그래도 안되어서요,56,0.125000,3,2,2,3
S00002442_t0022,0022.wav,0,교육,이런 문구가 뜨는 거면 제 노트북에 어떤 문제가 있는 것이 아니라 인간 홈페이지 쪽의 문제가 있는 거 아닌가요? 아니면 혹시 선택 설치까지 전부 다 설치해야 하는 건가요? 불안해서 그건 쉬운데요. 왜 이러죠,이런 문구가 뜨는 거면 제 노트북에 어떤 문제가 있는 것이 아니라 인간 홈페이지 쪽에 문제가 있는 것 아닌가요 아니면 혹시 선택 설치까지 전부 다 설치해야 하는건가요 불안해서 그건 쉬운데요 왜이런거죠,111,0.081081,5,0,4,2
S00002442_t0023,0023.wav,0,교육,선택 설치도 예열입니다.,선뜻 설치도 하실 것을 권해드립니다,19,0.631579,4,7,1,2
S00002442_t0024,0024.wav,0,교육,선택 설치도 해야 한다고요? 저번에 뭐 모르고 다 설치했다가 노트북이 엄청 느려져서 불안한데요.,GTX 설치도 해야한다고요 저번에 머무르고 다 설치했다가 노트북이 엄청 느려져서 불안한데요,50,0.180000,4,1,4,2
S00002442_t0025,0025.wav,0,교육,제가 아까 주변 지은한테 물어봤는데 제 뉴솔북에 기본적인 프로그램이 안 깔려 있어서 그럴 수 있다고 하네요. 그래서 선택 설치해야 하는 게 안 돼서 그럴 수 있다네요? 그러니까 저는 선택 설치로서까지 다 통화 설치하는 게 좋겠네요,제가 아까 주변 지인한테 물어봤는데 제 노트북에 기본적인 프로그램이 안 깔려 있어서 그럴 수도 없다고 하네요 그래서 선택 설치하는게 안되서 그럴수도 있다네요 그러니까 저는 선택 설치 요소까지 다 통합 설치하는게 좋겠 네요,123,0.170732,10,3,8,7
S00002442_t0026,0026.wav,0,교육,그렇군요. 감사합니다 그럼 제가 한 번 더 시도해보고 그때도 안 되면 또 문의선을 드릴게요,그렇군요 감사합니다 그럼 제가 한 번 더 시도해 보고 그때도 안되면 또 문희상 해드릴게요,49,0.142857,4,1,2,4
S00002442_t0027,0027.wav,0,교육,감사합니다. 한국어학원 김민수였습니다,네 감사합니다 한국어학원 김민수였습니다,21,0.142857,0,2,1,1
S00002486_t0001,0001.wav,0,교육,안녕하세요. 성장사 김인수입니다,안녕하세요. 상담사 @김민지 입니다.,20,0.350000,4,3,0,1
S00002486_t0002,0002.wav,0,교육,네 안녕하세요 지금 한국어학 인턴헷강이 듣고 있는데 문이 듣기려고 전화드렸어요,안녕하세요 지금 한국어와 인터넷 강의 듣고있는데 문의 드 드리려고 전화 드렸어요,44,0.318182,7,4,3,5
S00002486_t0003,0003.wav,0,교육,제가 노트북에서 지금 드리려고 하는데 강의를 들이려면 해당 프로그램을 설치해야 한다고 하더라고요.,주 제가 노트북에서 지금 드리려고 하는데 강의를 들으려면 해당 프로그램을 설치해야한다고 하더라구요,54,0.111111,2,2,2,2
S00002486_t0004,0004.wav,0,교육,"그래서 설치를 진행했는데, 설치료가 완료됐는데도 인터넷 강의가 작동이 안 되어서 좀 여쭤보려고요. 왜 안되죠? 좀 알아 봐 줄 수 있으세요",그래서 설치를 진행했는데 설치를 완료 했는데도 인터넷 강의가 작동이 안되어서 좀 여쭤보려고요 왜 안되죠 알아봐 줄 수 있으 세요,71,0.169014,2,2,8,5
S00002486_t0005,0005.wav,0,교육,"네, 솔직히 전부 다 하셨나요?",내일 설치 전부 다 하셨나요?,16,0.312500,4,0,1,0
S00002486_t0006,0006.wav,0,교육,"네, 뜨는 거 다 설치했고 필수 설치랑 선택설치 이렇게 총 4개인가 뜨던데 저는 필수설치만 다운로드 했거든요. 토마 설치를 누르면 전부 한꺼번에 설치가 되던대 저는 필수넣지해야 하는 요소만 설치했어요",네드는거 다 설치했고 설치 필수 설치랑 선택 설치 이렇게 총 네개인가 뜨던데 저는 필수 설치만다운로드했거든요 토마토 설치를 누르면 전부 한꺼번에 설치가 되던데 저는 필수서 설치해야 하는 유선만 설치했어요,113,0.185841,7,8,6,8
S00002486_t0007,0007.wav,0,교육,원래 귀찮아서 그냥 한 번에 설치되도록 통화설치 하는데 그 과정에서 지난번에 노트북이 많이 늘어졌거든요. 그래서 선택 설치는 안 했어요 어차피 필수로 예하는 것만 했으면 상관없는거죠,원래 귀찮아서 그냥 한 번에 설치되도록 통합 설치를 하는데 그 과정에서 지난번에 노트북이 많이 느려졌거든요 그래서 선택 설치는 안 했어요 어차피 필수로 해야 하는 것만 했으면 상관없는거죠,104,0.086538,4,4,1,2
S00002486_t0008,0008.wav,0,교육,키스는 자신감가요?,필수는 다 하신 건가요?,13,0.538462,4,3,0,2
S00002486_t0009,0009.wav,0,교육,"네, 필수로 뜨는 건 전부 다 있다니까요. 그런데 다음으로 진행이 안 돼요 계속해서 설치하라는 문구가 담긴 창이 계속 떠요 설치 다 했는데",필수로 뜨는 건 전부 다 했다니까요 그런데 다음으로 진행이 안되요 계속해서 설치하라는 문구가 담긴 창이 계속 떠요설치 다 했는데,71,0.112676,2,0,6,3
S00002486_t0010,0010.wav,0,교육,설치가 안 된 것 같습니다.,설치가 안 된 것 같습니다.,15,0.000000,0,0,0,0
S00002486_t0011,0011.wav,0,교육,설치를 다 했는데요 그게 안 되는 이유가 설치 문제에 다른 이유는 없는 건가요?,솔직히 다 했는데요 그게 안되는 이유가 설치 문제 외에 다른 이유는 없는 건가요,44,0.159091,3,2,2,2
S00002486_t0013,0013.wav,0,교육,혹시 노트북이 아니라 그냥 일반 PC에서 하면 된다거나 그런 건 없나요? 사양의 문제라든지 용량의 문제 라든지. 그런 거 전혀 없는건가요 그러면 다른 방법을 시도해 보려고요,혹시 노트북이 아니라 그냥 일반 피씨에서 하면된다거나 그런건 없나요 서양의 문제라든지 용량의 문제라든지 그런 건 전혀 없는 건가요 그러면 다른 방법을 시도해 보려구요,92,0.119565,5,1,5,4
S00002486_t0014,0014.wav,0,교육,그럼 제가 지금 다시 한번 확인해볼게요. 잠시만요,그럼 제가 지금 다시 한번 확인해 볼게요 잠시만요,27,0.074074,0,1,1,1
S00002486_t0015,0015.wav,0,교육,제가 지금 노트북을 켰고요. 똑같이 동영상 강의 시작하도록 진행해 볼게요. 룩인하고 다운받은 녹록으로 들어가서 플레이 버튼 누르는 거 맞죠?,제가 지금 노트북을 켰고요 똑같이 동영상 강의 시작하도록 진행해볼게요 로그인하고 다운 받은 목록으로 들어가서 플레이 버튼 누르는거 맞죠,75,0.120000,4,1,4,5
S00002486_t0017,0017.wav,0,교육,토익 600반 강의인데 지금 제일 첫 번째 감히 오리엔티션 강의를 플레이 버튼 누를게요.,토익 육백 반 강의인데 지금 제일 첫번째 강의 오리엔테이션 강의를 플레이버튼 누를게요,47,0.212766,6,1,3,3
S00002486_t0018,0018.wav,0,교육,"플레이 버튼을 누르는데 프로그램 설치가 필요하다는 창이 계속 떠서 다음 눌러서 설치 진행까지 왔어요. 저번이랑 똑같아요 보통 네이버나 다음같은 데 동영상, 재생, 툴 가나 액트리에이브랑 비슷해요",플레이버튼 눌렀는데 프로그램 설치가 필요하다는 창이 계속 떠서 다음 눌러서 설치 진행까지 왔어요 저번이랑 똑같아요 보통 네이버나 다음 같은 데 동영상 재생 툴바나 액티브랑 비슷해요,100,0.140000,4,1,9,3
